order_id,user_id,created_dt_msk,created_ts_msk,event_id,cinema_circuit,age_limit,currency_code,device_type_canonical,revenue,service_name,tickets_count,total,days_since_prev,curs,revenue_rub,one_ticket_revenue_rub,month,season
2335516,1c2a2133e1df1b4,2024-08-26,2024-08-26 14:51:21,534709,нет,18,rub,desktop,2928.5,Лови билет!,6,36606.26,0.0,19.1202,2928.5,488.0833333333333,2024-08,лето
7822519,0beb8fc0c0a9ce1,2024-10-08,2024-10-08 09:59:48,364412,нет,0,rub,mobile,131.04,Билеты без проблем,3,2620.83,0.0,19.9371,131.0399932861328,43.67999776204427,2024-10,осень
8636259,b7505eb1b3c5246,2024-10-17,2024-10-17 15:34:40,576826,нет,0,rub,desktop,220.57,Билеты в руки,2,3151.0,77.0,19.9534,220.57000732421875,110.28500366210938,2024-10,осень
216312,b76afbed90dc1bd,2024-09-17,2024-09-17 12:29:53,540515,нет,6,rub,desktop,116.8,Лучшие билеты,3,2919.9,13.0,19.0125,116.80000305175781,38.93333435058594,2024-09,осень
3988632,81e8477dedb64e2,2024-06-06,2024-06-06 16:03:43,414743,нет,18,rub,mobile,437.27,Облачко,3,2915.15,,19.8084,437.2699890136719,145.75666300455728,2024-06,лето
3525415,1e3795ecb8bb655,2024-09-06,2024-09-06 10:12:31,541772,нет,0,rub,mobile,123.54,Билеты без проблем,3,4118.03,0.0,18.5504,123.54000091552734,41.18000030517578,2024-09,осень
7852302,8682c7803ecc6cf,2024-10-19,2024-10-19 14:04:55,581299,нет,0,rub,mobile,68.36,Билеты без проблем,2,1139.4,127.0,19.7884,68.36000061035156,34.18000030517578,2024-10,осень
6800820,4f5ce7412fe9f21,2024-06-12,2024-06-12 00:34:46,535440,нет,18,rub,mobile,745.07,Быстрый кассир,2,10643.8,0.0,19.8655,745.0700073242188,372.5350036621094,2024-06,лето
1046466,e993c38f6ad9427,2024-08-19,2024-08-19 20:49:54,25232,нет,16,rub,mobile,255.87,Яблоко,3,2842.97,2.0,18.5775,255.8699951171875,85.28999837239583,2024-08,лето
3286687,af8f6bed9890a5f,2024-09-03,2024-09-03 16:54:09,561445,нет,12,rub,mobile,47.59,Билеты без проблем,2,1189.67,,18.6868,47.59000015258789,23.795000076293945,2024-09,осень
5242563,f6bcbba9de02784,2024-10-10,2024-10-10 09:20:20,563848,нет,18,rub,mobile,1645.2,Мой билет,3,13709.97,1.0,19.9302,1645.199951171875,548.3999837239584,2024-10,осень
1165569,e3ac1daf760b480,2024-09-09,2024-09-09 12:00:20,293325,нет,18,rub,desktop,298.31,Билеты в руки,1,2711.9,1.0,18.5991,298.30999755859375,298.30999755859375,2024-09,осень
738312,a1e8fec88287e98,2024-09-09,2024-09-09 09:32:07,567412,нет,0,rub,desktop,86.44,Билеты без проблем,4,2161.12,0.0,18.5991,86.44000244140625,21.610000610351562,2024-09,осень
427693,b1d1cba963a4038,2024-09-04,2024-09-04 10:30:10,556170,нет,0,rub,mobile,26.63,Лови билет!,4,1331.62,2.0,18.364,26.6299991607666,6.65749979019165,2024-09,осень
6654283,2fde2bd3b8c1f2e,2024-08-03,2024-08-03 15:03:35,128591,нет,12,rub,mobile,712.61,Мой билет,3,6478.3,31.0,18.0536,712.6099853515625,237.53666178385416,2024-08,лето
3441460,c3bfc6d4b0cc207,2024-08-11,2024-08-11 22:03:46,173447,нет,12,rub,mobile,462.69,Билеты в руки,2,5140.98,0.0,18.4415,462.69000244140625,231.34500122070312,2024-08,лето
899784,fb2187624f5fedc,2024-09-15,2024-09-15 15:06:47,568325,нет,18,rub,mobile,256.47,Облачко,2,2331.56,3.0,19.0586,256.4700012207031,128.23500061035156,2024-09,осень
406494,411816d6a0b7356,2024-10-27,2024-10-27 10:47:02,517604,нет,12,rub,mobile,304.83,Мой билет,2,6096.7,7.0,19.9266,304.8299865722656,152.4149932861328,2024-10,осень
8199432,9402cc20d69d44f,2024-07-16,2024-07-16 08:16:45,188276,нет,6,rub,mobile,752.51,Весь в билетах,2,5016.72,0.0,18.4847,752.510009765625,376.2550048828125,2024-07,лето
7520948,efd7b595af23463,2024-10-21,2024-10-21 09:36:00,68343,нет,6,rub,mobile,439.58,Прачечная,2,3663.17,0.0,19.7884,439.5799865722656,219.7899932861328,2024-10,осень
6920416,657c9f287816191,2024-06-15,2024-06-15 22:12:45,497481,нет,16,rub,mobile,269.5,Билеты без проблем,2,4491.66,,19.7319,269.5,134.75,2024-06,лето
4639943,dc270dbfb54fc42,2024-10-12,2024-10-12 22:19:42,543089,нет,0,rub,mobile,44.66,Билеты без проблем,4,2232.82,,19.5723,44.65999984741211,11.164999961853027,2024-10,осень
1407400,02ea4583333f064,2024-10-31,2024-10-31 22:26:32,497376,нет,16,rub,mobile,552.82,Билеты в руки,4,6142.41,0.0,19.7383,552.8200073242188,138.2050018310547,2024-10,осень
3241244,394c8b77e605b58,2024-10-18,2024-10-18 14:09:38,409596,нет,0,rub,mobile,448.94,Яблоко,4,5611.69,0.0,19.8697,448.94000244140625,112.23500061035156,2024-10,осень
1437966,ab2459a7c8b9a35,2024-07-13,2024-07-13 11:50:49,548661,нет,16,rub,mobile,0.0,Билеты без проблем,3,0.0,11.0,18.501,0.0,0.0,2024-07,лето
96484,2545f60929f257b,2024-10-26,2024-10-26 07:54:36,188276,нет,6,rub,mobile,1128.76,Весь в билетах,3,7525.08,1.0,19.9266,1128.760009765625,376.2533365885417,2024-10,осень
839029,7eb4fc207ecc10f,2024-06-14,2024-06-14 20:58:03,527245,нет,16,rub,mobile,567.28,Облачко,2,5157.11,0.0,19.525,567.280029296875,283.6400146484375,2024-06,лето
8217035,0beb8fc0c0a9ce1,2024-07-13,2024-07-13 12:04:21,548783,нет,6,rub,mobile,0.0,Билеты без проблем,2,0.0,0.0,18.501,0.0,0.0,2024-07,лето
6547708,2c8092b69b753cc,2024-09-21,2024-09-21 21:22:11,173447,нет,12,rub,mobile,462.69,Билеты в руки,2,5140.98,0.0,19.3316,462.69000244140625,231.34500122070312,2024-09,осень
4199984,d8e7ee1357d6d53,2024-06-22,2024-06-22 11:16:21,519419,нет,18,rub,mobile,1490.25,Облачко,3,14902.46,6.0,19.1383,1490.25,496.75,2024-06,лето
2372868,3807323aae289b4,2024-10-13,2024-10-13 15:09:23,403590,нет,18,rub,mobile,1102.83,Яблоко,3,13785.37,6.0,19.5723,1102.8299560546875,367.6099853515625,2024-10,осень
6019328,fe237d2cfd6e503,2024-06-14,2024-06-14 13:04:07,537806,нет,18,rub,desktop,0.0,Билеты без проблем,2,0.0,0.0,19.525,0.0,0.0,2024-06,лето
6417817,e12895bab860fd3,2024-06-28,2024-06-28 19:34:45,515996,нет,0,rub,mobile,63.38,Билеты в руки,3,1267.56,6.0,18.3203,63.380001068115234,21.126667022705078,2024-06,лето
4369547,8187dac4be757a0,2024-10-27,2024-10-27 12:02:33,494565,нет,16,rub,mobile,919.75,Облачко,3,10219.44,0.0,19.9266,919.75,306.5833333333333,2024-10,осень
8076008,18e9aead0a393e7,2024-10-24,2024-10-24 16:09:10,534709,нет,18,rub,mobile,1464.25,Лови билет!,3,18303.13,0.0,19.9587,1464.25,488.0833333333333,2024-10,осень
6706280,4c96e2a46134b1c,2024-09-02,2024-09-02 09:58:55,284965,нет,16,rub,mobile,1203.38,Билеты без проблем,3,13370.88,0.0,18.933,1203.3800048828125,401.1266682942708,2024-09,осень
6443743,0beb8fc0c0a9ce1,2024-09-12,2024-09-12 22:55:36,552888,нет,12,rub,mobile,329.6,Мир касс,1,3662.25,0.0,19.1152,329.6000061035156,329.6000061035156,2024-09,осень
1353083,a2178ce9bb4d911,2024-09-06,2024-09-06 21:19:21,320627,нет,16,rub,mobile,715.43,Прачечная,4,6503.88,0.0,18.5504,715.4299926757812,178.8574981689453,2024-09,осень
5151851,1636de68fa25ba8,2024-10-01,2024-10-01 12:40:59,574431,нет,0,rub,mobile,39.0,Билеты в руки,1,974.93,0.0,19.4525,39.0,39.0,2024-10,осень
7704141,e220d45e5e7c67f,2024-09-07,2024-09-07 15:11:42,559974,нет,16,rub,mobile,146.55,Билеты без проблем,2,2930.94,1.0,18.5991,146.5500030517578,73.2750015258789,2024-09,осень
2762773,50841f12d7a2c9e,2024-09-23,2024-09-23 18:50:38,512239,нет,6,rub,mobile,100.44,Лови билет!,2,1255.51,7.0,19.3316,100.44000244140625,50.220001220703125,2024-09,осень
7689119,0beb8fc0c0a9ce1,2024-10-10,2024-10-10 00:21:47,559717,нет,16,rub,mobile,261.37,Облачко,1,2613.75,0.0,19.9302,261.3699951171875,261.3699951171875,2024-10,осень
1625,0cef97c91e5e9a8,2024-07-01,2024-07-01 11:02:28,535440,нет,18,rub,mobile,1117.6,Дом культуры,3,15965.71,0.0,18.4198,1117.5999755859375,372.5333251953125,2024-07,лето
6245354,0beb8fc0c0a9ce1,2024-08-04,2024-08-04 14:41:38,187843,нет,12,rub,mobile,105.96,Лучшие билеты,3,5297.98,0.0,18.0536,105.95999908447266,35.31999969482422,2024-08,лето
8489519,9b382b81ad630b0,2024-10-30,2024-10-30 18:13:37,34712,нет,12,rub,mobile,1921.58,За билетом!,6,24019.8,0.0,19.9516,1921.5799560546875,320.26332600911456,2024-10,осень
5292530,2ba57b804c535cb,2024-09-13,2024-09-13 10:27:44,11839,нет,16,rub,mobile,1463.91,Прачечная,4,16265.72,0.0,19.0758,1463.9100341796875,365.9775085449219,2024-09,осень
210019,b3ca52d539a25e2,2024-09-06,2024-09-06 05:33:47,533859,нет,16,rub,mobile,1664.4,Облачко,4,13869.96,3.0,18.5504,1664.4000244140625,416.1000061035156,2024-09,осень
2354250,2c8092b69b753cc,2024-08-23,2024-08-23 13:11:52,534657,нет,16,rub,desktop,339.61,Быстробилет,1,2612.35,0.0,19.1903,339.6099853515625,339.6099853515625,2024-08,лето
1835759,76a20aa2903dffa,2024-09-22,2024-09-22 06:28:15,562753,нет,6,rub,mobile,1183.65,Весь в билетах,3,9863.75,0.0,19.3316,1183.6500244140625,394.5500081380208,2024-09,осень
7400453,1c2a2133e1df1b4,2024-10-27,2024-10-27 15:38:35,560499,нет,6,rub,mobile,204.52,Тебе билет!,4,2272.49,0.0,19.9266,204.52000427246094,51.130001068115234,2024-10,осень
3574715,58077ae91f7047a,2024-08-21,2024-08-21 22:48:40,542912,нет,12,rub,mobile,326.4,Облачко,3,3263.97,1.0,18.9444,326.3999938964844,108.7999979654948,2024-08,лето
7719714,9dd8d538ec9172a,2024-10-16,2024-10-16 13:22:54,584336,нет,6,rub,mobile,128.83,Лови билет!,3,1431.48,2.0,20.0393,128.8300018310547,42.9433339436849,2024-10,осень
3229586,b89b7468f47ac56,2024-10-13,2024-10-13 16:23:16,304063,нет,6,rub,mobile,472.77,За билетом!,2,5909.68,,19.5723,472.7699890136719,236.38499450683594,2024-10,осень
4083578,55ed96b8deffc45,2024-08-02,2024-08-02 16:05:24,553134,нет,0,rub,mobile,12.56,Лови билет!,2,418.51,0.0,18.0997,12.5600004196167,6.28000020980835,2024-08,лето
5377471,6191b67aadb9231,2024-10-28,2024-10-28 19:51:30,573343,нет,12,rub,mobile,46.68,Билеты без проблем,2,933.62,0.0,19.9266,46.68000030517578,23.34000015258789,2024-10,осень
535486,85fd87d3e897840,2024-06-30,2024-06-30 22:41:10,11789,нет,12,rub,desktop,980.89,Край билетов,3,8917.21,0.0,18.4198,980.8900146484375,326.9633382161458,2024-06,лето
2441830,44c1c640a242aea,2024-09-06,2024-09-06 20:14:21,552688,нет,12,rub,mobile,522.83,Дом культуры,2,8713.86,0.0,18.5504,522.8300170898438,261.4150085449219,2024-09,осень
2908933,bd8969b25b6f321,2024-09-30,2024-09-30 07:40:45,302749,нет,6,rub,desktop,132.31,Тебе билет!,3,1323.12,2.0,19.3741,132.30999755859375,44.10333251953125,2024-09,осень
4015921,857242bc90ff219,2024-06-02,2024-06-02 17:44:39,284965,нет,16,rub,mobile,401.13,Show_ticket,1,4456.96,,20.2773,401.1300048828125,401.1300048828125,2024-06,лето
3356867,7ba15bdcd435ad6,2024-10-30,2024-10-30 17:59:29,390370,нет,6,rub,mobile,479.64,Городской дом культуры,2,6852.01,0.0,19.9516,479.6400146484375,239.82000732421875,2024-10,осень
2229492,85929277659c29f,2024-09-15,2024-09-15 14:44:41,334332,нет,6,rub,mobile,32.68,Лучшие билеты,2,653.6,0.0,19.0586,32.68000030517578,16.34000015258789,2024-09,осень
3904532,44c1c640a242aea,2024-06-02,2024-06-02 22:44:12,439006,нет,18,rub,mobile,932.17,Мой билет,2,11652.14,0.0,20.2773,932.1699829101562,466.0849914550781,2024-06,лето
1083093,fe237d2cfd6e503,2024-08-02,2024-08-02 12:23:23,303762,нет,18,rub,mobile,391.84,Билеты без проблем,2,3265.32,0.0,18.0997,391.8399963378906,195.9199981689453,2024-08,лето
7733315,b8024442fcf28a4,2024-07-15,2024-07-15 22:40:07,76476,нет,12,rub,mobile,782.48,Городской дом культуры,2,7824.78,2.0,18.501,782.47998046875,391.239990234375,2024-07,лето
2655502,8efcb8268de1c2b,2024-10-28,2024-10-28 10:11:53,492857,нет,12,rub,mobile,21.89,Билеты без проблем,1,364.8,,19.9266,21.889999389648438,21.889999389648438,2024-10,осень
4484445,24c2abffdce2e7e,2024-10-08,2024-10-08 12:22:32,516249,нет,16,rub,mobile,134.01,Мой билет,2,1218.25,4.0,19.9371,134.00999450683594,67.00499725341797,2024-10,осень
1407806,043f669c9f734b1,2024-09-25,2024-09-25 16:59:47,244518,нет,12,rub,mobile,21.41,Лучшие билеты,1,535.32,0.0,19.3262,21.40999984741211,21.40999984741211,2024-09,осень
3701880,7d22e22c99ec66e,2024-08-07,2024-08-07 20:28:06,504937,нет,6,rub,mobile,3887.18,Мой билет,4,25914.52,0.0,17.8486,3887.179931640625,971.7949829101562,2024-08,лето
1039390,0beb8fc0c0a9ce1,2024-07-17,2024-07-17 18:12:56,150925,нет,6,rub,mobile,1983.88,Билеты в руки,6,16532.31,0.0,18.6845,1983.8800048828125,330.64666748046875,2024-07,лето
7486264,1c2a2133e1df1b4,2024-08-15,2024-08-15 09:38:15,552781,нет,16,rub,mobile,29.44,Мой билет,2,735.97,0.0,18.773,29.440000534057617,14.720000267028809,2024-08,лето
2469119,b54dd0cd81121fc,2024-07-30,2024-07-30 17:24:57,541644,нет,6,rub,mobile,204.75,Билеты в руки,2,2047.52,0.0,18.2287,204.75,102.375,2024-07,лето
922143,a3b73dfd9a970ae,2024-10-17,2024-10-17 23:04:33,500862,нет,12,rub,desktop,601.82,Облачко,2,5471.14,3.0,19.9534,601.8200073242188,300.9100036621094,2024-10,осень
6372084,32554ae75623411,2024-08-22,2024-08-22 17:19:17,456886,нет,18,rub,mobile,264.03,Билеты без проблем,3,5280.52,0.0,19.2291,264.0299987792969,88.00999959309895,2024-08,лето
5593173,08199117318954f,2024-08-01,2024-08-01 11:50:53,553623,нет,18,rub,desktop,0.0,Билеты без проблем,2,0.0,0.0,18.1141,0.0,0.0,2024-08,лето
6247268,b1170dcea2e6685,2024-08-27,2024-08-27 00:06:03,561749,нет,16,kzt,mobile,138.85,Мой билет,2,2777.07,1.0,19.0096,26.394830760253903,13.197415380126952,2024-08,лето
8398488,04b6911607ebb3e,2024-10-18,2024-10-18 12:46:20,586164,нет,0,rub,desktop,290.08,Мой билет,2,5801.66,0.0,19.8697,290.0799865722656,145.0399932861328,2024-10,осень
5186274,96d9a93f7c263b5,2024-10-06,2024-10-06 10:31:46,237427,нет,6,rub,mobile,412.85,Билеты в руки,3,3753.19,0.0,19.6475,412.8500061035156,137.61666870117188,2024-10,осень
5346789,fe237d2cfd6e503,2024-06-02,2024-06-02 09:30:12,263515,нет,12,rub,desktop,23.32,Билеты в руки,1,388.64,0.0,20.2773,23.31999969482422,23.31999969482422,2024-06,лето
8403186,cdbc02c6ad8087a,2024-09-08,2024-09-08 21:59:04,484678,нет,16,rub,mobile,1054.54,Лови билет!,4,11717.14,0.0,18.5991,1054.5400390625,263.635009765625,2024-09,осень
63192,ecbd9c38584b58b,2024-10-24,2024-10-24 13:48:06,536929,нет,12,rub,mobile,734.56,Облачко,2,8161.78,0.0,19.9587,734.5599975585938,367.2799987792969,2024-10,осень
4556307,96368e5714d1673,2024-09-25,2024-09-25 11:52:08,564915,нет,0,rub,mobile,23.73,Лови билет!,2,790.86,0.0,19.3262,23.729999542236328,11.864999771118164,2024-09,осень
3178198,9402cc20d69d44f,2024-09-14,2024-09-14 21:53:33,563318,нет,6,rub,mobile,54.07,Билеты без проблем,2,1802.22,0.0,19.0586,54.06999969482422,27.03499984741211,2024-09,осень
5657002,6746ef81edfb598,2024-10-06,2024-10-06 13:56:34,572369,нет,6,rub,mobile,380.55,Билеты в руки,2,3805.52,1.0,19.6475,380.54998779296875,190.27499389648438,2024-10,осень
637363,f6024aa7d32bbaf,2024-10-09,2024-10-09 05:42:57,577227,нет,0,rub,mobile,51.21,Лови билет!,3,1706.88,1.0,19.8418,51.209999084472656,17.06999969482422,2024-10,осень
8295132,2278034c47b8678,2024-10-01,2024-10-01 13:33:04,265123,нет,12,rub,mobile,306.34,Лови билет!,1,3403.74,7.0,19.4525,306.3399963378906,306.3399963378906,2024-10,осень
2128630,78433920460f341,2024-10-07,2024-10-07 15:20:32,355361,нет,0,rub,mobile,141.41,Лови билет!,2,1767.59,0.0,19.6475,141.41000366210938,70.70500183105469,2024-10,осень
3441083,39b1a6aa3d246ba,2024-09-10,2024-09-10 16:44:17,233666,нет,6,rub,desktop,26.58,Лови билет!,1,1328.84,0.0,18.8087,26.579999923706055,26.579999923706055,2024-09,осень
4949489,ca108a48cb937b1,2024-08-04,2024-08-04 16:45:06,476139,нет,6,rub,desktop,737.97,Яблоко,3,8199.63,0.0,18.0536,737.969970703125,245.989990234375,2024-08,лето
5389796,921a81228b61af4,2024-09-15,2024-09-15 16:11:36,413761,нет,6,rub,mobile,768.17,Тебе билет!,3,7681.68,0.0,19.0586,768.1699829101562,256.05666097005206,2024-09,осень
8458257,cdbc02c6ad8087a,2024-08-03,2024-08-03 17:50:57,539798,нет,6,rub,desktop,462.59,Show_ticket,4,6608.36,0.0,18.0536,462.5899963378906,115.64749908447266,2024-08,лето
2534456,0ae42a8c1d07049,2024-09-20,2024-09-20 15:26:03,573304,нет,12,rub,mobile,24.34,Билеты без проблем,2,1217.24,0.0,19.3536,24.34000015258789,12.170000076293945,2024-09,осень
5561476,e35e526ac722993,2024-06-24,2024-06-24 23:29:40,438445,нет,18,rub,mobile,218.7,Билеты в руки,3,7290.06,2.0,19.1383,218.6999969482422,72.89999898274739,2024-06,лето
4253141,d80129795ac8109,2024-08-22,2024-08-22 13:11:29,282067,нет,6,rub,mobile,308.98,Билеты без проблем,3,7724.41,1.0,19.2291,308.9800109863281,102.9933369954427,2024-08,лето
3923672,d03242cb6ba11a1,2024-07-31,2024-07-31 21:00:18,459673,нет,12,rub,mobile,1477.73,Весь в билетах,3,13433.93,,18.2404,1477.72998046875,492.57666015625,2024-07,лето
8185686,e2714544538635b,2024-07-01,2024-07-01 11:52:20,541877,нет,16,rub,mobile,0.0,Билеты без проблем,1,0.0,0.0,18.4198,0.0,0.0,2024-07,лето
2348595,024dc5236465850,2024-06-04,2024-06-04 16:05:28,210943,нет,16,rub,desktop,1289.67,Край билетов,2,8060.46,0.0,19.9833,1289.6700439453125,644.8350219726562,2024-06,лето
6212149,7d22e22c99ec66e,2024-10-15,2024-10-15 08:21:17,583620,нет,0,rub,desktop,81.3,Билеты без проблем,3,2709.99,0.0,19.7185,81.30000305175781,27.100001017252605,2024-10,осень
6921634,6068d694db5e2fb,2024-09-05,2024-09-05 18:46:36,541746,нет,16,rub,mobile,242.46,Облачко,3,2020.53,7.0,18.4217,242.4600067138672,80.82000223795573,2024-09,осень
8494855,1c2a2133e1df1b4,2024-09-14,2024-09-14 13:54:49,10288,нет,12,rub,mobile,772.95,Лови билет!,4,11042.15,1.0,19.0586,772.9500122070312,193.2375030517578,2024-09,осень
6779273,e8b7b0e4175bb98,2024-07-22,2024-07-22 19:38:43,61261,нет,12,rub,desktop,260.64,Лови билет!,1,2172.03,0.0,18.4518,260.6400146484375,260.6400146484375,2024-07,лето
5914348,b3f5a4ca3d5fdbf,2024-09-13,2024-09-13 12:08:05,365092,нет,16,rub,mobile,236.32,Билеты без проблем,3,3375.99,17.0,19.0758,236.32000732421875,78.77333577473958,2024-09,осень
