event_id,event_name,event_type_description,event_type_main,organizers,region_name,city_name,city_id,venue_id,venue_name,venue_address
579498,0bf59ee0-5cad-4791-9b7d-fd1d2227eb9a,балет,театр,№1712,Широковская область,Радужнополье,35,2072,"Академия прикладного искусства ""Зелень"" Групп","алл. 70 лет Октября, д. 346 к. 5/6"
396196,69e72923-412f-4b2c-aad2-0acee478bfef,спортивное мероприятие,спорт,№4665,Тепляковская область,Горнодолинск,43,1433,"Театр кукол ""Джунгли"" Лтд","бул. Путевой, д. 2/3 стр. 9"
241077,0864c1a2-74c7-4930-8d58-f54826ac9d80,опера,театр,№4892,Североярская область,Озёрск,2,2993,"Молодежный культурный проект ""Смысл"" Инк","ш. Труда, д. 5"
518376,84295861-3649-4c0f-9b1e-a95e2c0d2b03,событие,другое,№4254,Травяная область,Родниковск,22,3283,"Лаборатория новых медиа ""Лестница"" Инкорпорэйтед","ш. Ульянова, д. 4"
579262,0ab9548e-f358-4632-ba41-3c599ece7973,концерт,концерты,№2701,Чистогорская область,Леснойск,968,2767,"Театральные мастерские ""Гардероб"" и партнеры","ул. Фестивальная, д. 4 к. 238"
552090,f788e29d-8bfe-4ede-8594-4901111bdde6,событие,другое,№4548,Медовская область,Радужсвет,47,3474,"Креативное пространство ""Вдох"" Лимитед","бул. Пригородный, д. 7/1"
302265,d52a79c6-ce0f-45de-8fd2-92e054af7fbd,спектакль,театр,№2052,Широковская область,Вишнёво,10990,3918,"Школа театрального мастерства ""Точка"" Групп","ул. Гвардейская, д. 826"
505361,06a32a09-849e-4537-8772-970f16bdfa02,спектакль,театр,№1468,Озернинский край,Лесоярич,51,1951,"Совет искусства ""Шар"" и партнеры","наб. Монтажников, д. 5/5 стр. 7/5"
577467,0434cf3c-07fb-4699-a2da-98dd743c88c4,спортивное мероприятие,спорт,№984,Зоринский регион,Луговинск,66,1043,"Детская художественная школа ""Тандем"" и партнеры","пер. Высокий, д. 8"
418433,bf86c6e5-659e-483d-beb1-d9cebd4be4e4,спектакль,театр,№1480,Североярская область,Озёрск,2,1111,"Фестивальная платформа ""Обновление"" Лтд","бул. Коллективный, д. 71 стр. 267"
551267,d5c24a2a-bade-4d28-971d-d8aab52528bc,концерт,концерты,№1323,Каменевский регион,Глиногорск,213,901,"Мастерская по изготовлению украшений ""Сводка"" Лимитед","ул. Волжская, д. 2/2"
82963,478c590a-a322-4d28-b6e6-a1d800b79aa1,спектакль,театр,№4887,Североярская область,Озёрск,2,3971,"Академический ансамбль ""Уникал"" Лтд","пр. Луговой, д. 8 стр. 6"
202640,1135bdd6-15f5-4270-952e-3770922f533a,событие,другое,№3681,Зеленоградский округ,Шаныртау,24,3926,"Народный театр ""Воспоминание"" Лимитед","пр. Красноярский, д. 1 стр. 891"
524212,8d2cc228-930c-4ee4-95e4-9082c10dcb9a,концерт,концерты,№4465,Каменевский регион,Глиногорск,213,1266,"Этнографический музей ""Птица"" Групп","пер. Моховой, д. 8/4 стр. 9"
422130,70b1e6d1-6825-42f5-96e5-d3fd65cd61bd,спектакль,театр,№1480,Североярская область,Озёрск,2,1107,"Ассоциация художников ""Сказка"" Лимитед","ш. Высокое, д. 12 к. 4/1"
367958,e00eede1-fae0-499c-a918-3b0d8a52811b,шоу,стендап,№2441,Речиновская область,Дальнесветск,65,2913,"Группа арт-менеджеров ""Rhythm"" Лимитед","пр. Астраханский, д. 32 стр. 739"
566875,9e2fb9ea-8e40-4c99-8a0e-444bee248852,событие,другое,№3634,Серебряноярский округ,Лесогорич,10812,1844,"Театр теней ""Размышления"" и партнеры","ш. Кольцова, д. 4/7 к. 893"
539458,f7639d58-c559-44cf-a971-1369d1446c00,концерт,концерты,№5091,Каменевский регион,Глиногорск,213,2385,"Клуб настольного тенниса ""Образование"" Лимитед","пер. Вишневый, д. 7/6 стр. 1/7"
533246,2bfd89db-103a-4984-baab-85db96e61c4c,концерт,концерты,№4655,Крутоводская область,Никольянов,191,1027,"Клуб любителей музыки ""Сказка"" Лимитед","пр. Полтавский, д. 54 к. 2/6"
534949,99ae2f79-da1a-41e0-8c26-7046278d188d,шоу,стендап,№998,Каменевский регион,Глиногорск,213,2446,"Народный ансамбль ""Импульс"" и партнеры","алл. Щербакова, д. 28 стр. 30"
529574,11be386f-7cb7-4aa1-a8e4-ba73a29c1af2,концерт,концерты,№4676,Североярская область,Озёрск,2,1516,"Образовательный центр ""Вишня"" Групп","алл. Чкалова, д. 6 к. 241"
574497,68ed4317-2b9b-4885-971d-d5b06c5966dd,событие,другое,№3661,Солнечнореченская область,Озёрово,172,4325,"Картинная галерея ""Хороший"" Инк","ул. Приморская, д. 7 стр. 6/2"
340674,3362df55-3fec-483a-b02d-6c7ed6a46cf7,концерт,концерты,№4494,Золотоключевской край,Поляногорье,23,2823,"Лаборатория новых медиа ""Свет"" Лтд","наб. Камская, д. 5"
244241,628e2f61-656a-4163-aa84-9079eedd0ec2,спектакль,театр,№3589,Светополянский округ,Жаркентай,11164,2873,"Арт-фестиваль ""Модуль"" Лимитед","наб. Журавлева, д. 1 к. 329"
541767,d1761155-8d55-481a-af04-dcece10aec5a,концерт,концерты,№1659,Каменевский регион,Глиногорск,213,1819,"Арт-объединение ""Оттенок"" Инк","пр. Прудный, д. 406 стр. 6"
572446,3f8555f5-b0b9-4780-94c9-afed2ab7f864,концерт,концерты,№836,Каменевский регион,Глиногорск,213,898,"Школа композиции ""Протон"" Лтд","ул. Водопроводная, д. 99 к. 1"
12013,c08b60a3-7809-4bd7-8784-47b59ade2a94,спектакль,театр,№4955,Тепляковская область,Горнодолинск,43,3937,"Детская театральная студия ""Образование"" Лимитед","ш. Буденного, д. 2 стр. 81"
559122,2269d494-30d8-48ba-b4c4-c01b0643f61a,концерт,концерты,№4615,Горностепной регион,Каменевовск,57,4609,"Центр ремёсел ""Звук"" Групп","пр. Горького, д. 407 стр. 964"
574407,2ebcf948-8115-40c3-a0b3-2bb99c46b391,спорт,спорт,№1531,Медовская область,Радужсвет,47,2157,"Студия дизайна ""Платформа"" Инкорпорэйтед","наб. Магистральная, д. 5"
554019,d4efd3ff-dc09-478b-bd41-9869d8e63b0a,концерт,концерты,№2032,Североярская область,Озёрск,2,3326,"Выставка ремесел ""Алхимия"" Лимитед","алл. ДОС, д. 40 к. 917"
558368,bb81cc5b-5885-408b-b51d-1cd2c90629c2,событие,другое,№4396,Каменноярский край,Лесоярово,11470,1192,"Клуб киноманов ""Планета"" Лтд","ш. Маяковского, д. 3/4 стр. 3"
572099,b47c20c1-2ef9-47ea-bafa-7279e8313caf,концерт,концерты,№3376,Каменевский регион,Глиногорск,213,4342,"Творческие вечера ""Пункт"" Инк","пр. Гоголя, д. 2/7"
559282,31932eb5-165a-41e3-9a6a-768754c7d791,концерт,концерты,№2489,Североярская область,Озёрск,2,2680,"Студия звукозаписи ""Свет"" Инкорпорэйтед","ул. Курортная, д. 4 к. 2/2"
544896,1ef7b7b1-8cb2-4896-b5f7-39ec4a245f04,концерт,концерты,№2842,Каменевский регион,Глиногорск,213,2574,"Арт-студия ""Формула"" и партнеры","ул. Рылеева, д. 3/7 к. 9"
507246,05a3cf18-0236-4260-8135-b5e14f283c68,шоу,стендап,№2603,Травяная область,Родниковск,22,4629,"Группа арт-менеджеров ""Таблетка"" Инкорпорэйтед","наб. Шевченко, д. 867 стр. 2"
569797,fa525547-13d8-462d-93bd-6baebb7f9320,концерт,концерты,№4540,Островная область,Лесоводск,30,3149,"Дворец культуры ""Скворечник"" Инк","пер. Кочубея, д. 7/7 к. 50"
229550,8cf759c7-595f-43e4-a8f6-3d461131150e,концерт,концерты,№4119,Каменевский регион,Глиногорск,213,2640,"Культурный центр ""Общие"" Лимитед","ул. Курганная, д. 5"
